"CurrencyRateID","CurrencyRateDate","FromCurrencyCode","ToCurrencyCode","AverageRate","EndOfDayRate","ModifiedDate"
6343,"2002-12-26 00:00:00","USD","AUD",1.9091,1.9084,"2002-12-26 00:00:00"
6344,"2002-12-26 00:00:00","USD","BRL",2.2589,2.2519,"2002-12-26 00:00:00"
6345,"2002-12-26 00:00:00","USD","CAD",1.5431,1.5365,"2002-12-26 00:00:00"
6346,"2002-12-26 00:00:00","USD","CNY",8.2779,8.2776,"2002-12-26 00:00:00"
6347,"2002-12-26 00:00:00","USD","EUR",1.1348,1.1345,"2002-12-26 00:00:00"
6348,"2002-12-26 00:00:00","USD","GBP",0.7028,0.7027,"2002-12-26 00:00:00"
6349,"2002-12-26 00:00:00","USD","JPY",122.745,122.685,"2002-12-26 00:00:00"
6350,"2002-12-26 00:00:00","USD","MXN",9.2048,9.198,"2002-12-26 00:00:00"
6351,"2002-12-26 00:00:00","USD","SAR",3.7507,3.7418,"2002-12-26 00:00:00"
6352,"2002-12-26 00:00:00","USD","VEB",713.71,713.6499,"2002-12-26 00:00:00"
6353,"2002-12-27 00:00:00","USD","ARS",0.999,1.0,"2002-12-27 00:00:00"
6354,"2002-12-27 00:00:00","USD","AUD",1.9175,1.9182,"2002-12-27 00:00:00"
6355,"2002-12-27 00:00:00","USD","BRL",2.286,2.293,"2002-12-27 00:00:00"
6356,"2002-12-27 00:00:00","USD","CAD",1.5515,1.5593,"2002-12-27 00:00:00"
6357,"2002-12-27 00:00:00","USD","CNY",8.2779,8.2784,"2002-12-27 00:00:00"
6358,"2002-12-27 00:00:00","USD","EUR",1.1408,1.1416,"2002-12-27 00:00:00"
6359,"2002-12-27 00:00:00","USD","GBP",0.7048,0.7056,"2002-12-27 00:00:00"
6360,"2002-12-27 00:00:00","USD","JPY",122.54,122.596,"2002-12-27 00:00:00"
6361,"2002-12-27 00:00:00","USD","MXN",9.2195,9.2279,"2002-12-27 00:00:00"
6362,"2002-12-27 00:00:00","USD","SAR",3.7505,3.7593,"2002-12-27 00:00:00"
6363,"2002-12-27 00:00:00","USD","VEB",714.5,714.5599,"2002-12-27 00:00:00"
6364,"2002-12-28 00:00:00","USD","ARS",0.999,0.999,"2002-12-28 00:00:00"
6365,"2002-12-28 00:00:00","USD","AUD",1.9175,1.9169,"2002-12-28 00:00:00"
6366,"2002-12-28 00:00:00","USD","BRL",2.2839,2.274,"2002-12-28 00:00:00"
6367,"2002-12-28 00:00:00","USD","CAD",1.5515,1.5468,"2002-12-28 00:00:00"
6368,"2002-12-28 00:00:00","USD","CNY",8.2779,8.2777,"2002-12-28 00:00:00"
6369,"2002-12-28 00:00:00","USD","EUR",1.1429,1.1426,"2002-12-28 00:00:00"
6370,"2002-12-28 00:00:00","USD","GBP",0.7048,0.7045,"2002-12-28 00:00:00"
6371,"2002-12-28 00:00:00","USD","JPY",122.55,122.486,"2002-12-28 00:00:00"
6372,"2002-12-28 00:00:00","USD","MXN",9.214,9.205,"2002-12-28 00:00:00"
6373,"2002-12-28 00:00:00","USD","SAR",3.7505,3.75,"2002-12-28 00:00:00"
6374,"2002-12-28 00:00:00","USD","VEB",714.5,714.3999,"2002-12-28 00:00:00"
6375,"2002-12-29 00:00:00","USD","ARS",0.999,0.9993,"2002-12-29 00:00:00"
6376,"2002-12-29 00:00:00","USD","AUD",1.9175,1.9177,"2002-12-29 00:00:00"
6377,"2002-12-29 00:00:00","USD","BRL",2.2839,2.289,"2002-12-29 00:00:00"
6378,"2002-12-29 00:00:00","USD","CAD",1.5515,1.5559,"2002-12-29 00:00:00"
6379,"2002-12-29 00:00:00","USD","CNY",8.2779,8.2783,"2002-12-29 00:00:00"
6380,"2002-12-29 00:00:00","USD","EUR",1.1414,1.1419,"2002-12-29 00:00:00"
6381,"2002-12-29 00:00:00","USD","GBP",0.7048,0.7049,"2002-12-29 00:00:00"
6382,"2002-12-29 00:00:00","USD","JPY",122.515,122.568,"2002-12-29 00:00:00"
6383,"2002-12-29 00:00:00","USD","MXN",9.214,9.224,"2002-12-29 00:00:00"
6384,"2002-12-29 00:00:00","USD","SAR",3.7505,3.7568,"2002-12-29 00:00:00"
6385,"2002-12-29 00:00:00","USD","VEB",714.5,714.6,"2002-12-29 00:00:00"
6386,"2002-12-30 00:00:00","USD","ARS",0.9997,0.999,"2002-12-30 00:00:00"
6387,"2002-12-30 00:00:00","USD","AUD",1.9253,1.9249,"2002-12-30 00:00:00"
6388,"2002-12-30 00:00:00","USD","BRL",2.3148,2.309,"2002-12-30 00:00:00"
6389,"2002-12-30 00:00:00","USD","CAD",1.5512,1.5423,"2002-12-30 00:00:00"
6390,"2002-12-30 00:00:00","USD","CNY",8.2779,8.2772,"2002-12-30 00:00:00"
6391,"2002-12-30 00:00:00","USD","EUR",1.1437,1.1431,"2002-12-30 00:00:00"
6392,"2002-12-30 00:00:00","USD","GBP",0.7043,0.7039,"2002-12-30 00:00:00"
6393,"2002-12-30 00:00:00","USD","JPY",123.318,123.256,"2002-12-30 00:00:00"
6394,"2002-12-30 00:00:00","USD","MXN",9.1605,9.16,"2002-12-30 00:00:00"
6395,"2002-12-30 00:00:00","USD","SAR",3.7505,3.7492,"2002-12-30 00:00:00"
6396,"2002-12-30 00:00:00","USD","VEB",714.71,714.7,"2002-12-30 00:00:00"
6397,"2002-12-31 00:00:00","USD","ARS",0.9998,0.9998,"2002-12-31 00:00:00"
6398,"2002-12-31 00:00:00","USD","AUD",1.9181,1.9191,"2002-12-31 00:00:00"
6399,"2002-12-31 00:00:00","USD","BRL",2.3399,2.349,"2002-12-31 00:00:00"
6400,"2002-12-31 00:00:00","USD","CAD",1.5469,1.5497,"2002-12-31 00:00:00"
6401,"2002-12-31 00:00:00","USD","CNY",8.2776,8.2786,"2002-12-31 00:00:00"
6402,"2002-12-31 00:00:00","USD","EUR",1.139,1.1396,"2002-12-31 00:00:00"
6403,"2002-12-31 00:00:00","USD","GBP",0.7024,0.7029,"2002-12-31 00:00:00"
6404,"2002-12-31 00:00:00","USD","JPY",123.517,123.587,"2002-12-31 00:00:00"
6405,"2002-12-31 00:00:00","USD","MXN",9.1969,9.2059,"2002-12-31 00:00:00"
6406,"2002-12-31 00:00:00","USD","SAR",3.7507,3.7599,"2002-12-31 00:00:00"
6407,"2002-12-31 00:00:00","USD","VEB",714.75,714.7999,"2002-12-31 00:00:00"
6408,"2003-01-01 00:00:00","USD","ARS",0.9998,0.999,"2003-01-01 00:00:00"
6409,"2003-01-01 00:00:00","USD","AUD",1.9115,1.9107,"2003-01-01 00:00:00"
6410,"2003-01-01 00:00:00","USD","BRL",2.318,2.309,"2003-01-01 00:00:00"
6411,"2003-01-01 00:00:00","USD","CAD",1.5379,1.5368,"2003-01-01 00:00:00"
6412,"2003-01-01 00:00:00","USD","CNY",8.2776,8.2773,"2003-01-01 00:00:00"
6413,"2003-01-01 00:00:00","USD","EUR",1.1327,1.1323,"2003-01-01 00:00:00"
6414,"2003-01-01 00:00:00","USD","GBP",0.6996,0.6994,"2003-01-01 00:00:00"
6415,"2003-01-01 00:00:00","USD","JPY",123.65,123.5669,"2003-01-01 00:00:00"
6416,"2003-01-01 00:00:00","USD","MXN",9.154,9.146,"2003-01-01 00:00:00"
6417,"2003-01-01 00:00:00","USD","SAR",3.7505,3.7423,"2003-01-01 00:00:00"
6418,"2003-01-01 00:00:00","USD","VEB",714.71,714.7,"2003-01-01 00:00:00"
6419,"2003-01-02 00:00:00","USD","ARS",0.9998,0.9999,"2003-01-02 00:00:00"
6420,"2003-01-02 00:00:00","USD","AUD",1.8914,1.8915,"2003-01-02 00:00:00"
6421,"2003-01-02 00:00:00","USD","BRL",2.306,2.313,"2003-01-02 00:00:00"
6422,"2003-01-02 00:00:00","USD","CAD",1.5355,1.5441,"2003-01-02 00:00:00"
6423,"2003-01-02 00:00:00","USD","CNY",8.2774,8.2782,"2003-01-02 00:00:00"
6424,"2003-01-02 00:00:00","USD","EUR",1.1332,1.1337,"2003-01-02 00:00:00"
6425,"2003-01-02 00:00:00","USD","GBP",0.6986,0.6986,"2003-01-02 00:00:00"
6426,"2003-01-02 00:00:00","USD","JPY",122.56,122.614,"2003-01-02 00:00:00"
6427,"2003-01-02 00:00:00","USD","MXN",8.9989,9.0039,"2003-01-02 00:00:00"
6428,"2003-01-02 00:00:00","USD","SAR",3.7505,3.7545,"2003-01-02 00:00:00"
6429,"2003-01-02 00:00:00","USD","VEB",715.739,715.83,"2003-01-02 00:00:00"
6430,"2003-01-03 00:00:00","USD","ARS",0.9995,0.9993,"2003-01-03 00:00:00"
6431,"2003-01-03 00:00:00","USD","AUD",1.8887,1.8885,"2003-01-03 00:00:00"
6432,"2003-01-03 00:00:00","USD","BRL",2.309,2.305,"2003-01-03 00:00:00"
6433,"2003-01-03 00:00:00","USD","CAD",1.5336,1.532,"2003-01-03 00:00:00"
6434,"2003-01-03 00:00:00","USD","CNY",8.2775,8.2772,"2003-01-03 00:00:00"
6435,"2003-01-03 00:00:00","USD","EUR",1.1366,1.1364,"2003-01-03 00:00:00"
6436,"2003-01-03 00:00:00","USD","GBP",0.6948,0.6939,"2003-01-03 00:00:00"
6437,"2003-01-03 00:00:00","USD","JPY",123.602,123.568,"2003-01-03 00:00:00"
6438,"2003-01-03 00:00:00","USD","MXN",9.0359,9.032,"2003-01-03 00:00:00"
6439,"2003-01-03 00:00:00","USD","SAR",3.7505,3.7465,"2003-01-03 00:00:00"
6440,"2003-01-03 00:00:00","USD","VEB",715.55,715.5,"2003-01-03 00:00:00"
6441,"2003-01-04 00:00:00","USD","ARS",0.9995,1.0002,"2003-01-04 00:00:00"
6442,"2003-01-04 00:00:00","USD","AUD",1.89,1.8906,"2003-01-04 00:00:00"
6443,"2003-01-04 00:00:00","USD","BRL",2.309,2.3119,"2003-01-04 00:00:00"
6444,"2003-01-04 00:00:00","USD","CAD",1.534,1.5353,"2003-01-04 00:00:00"
6445,"2003-01-04 00:00:00","USD","CNY",8.2775,8.278,"2003-01-04 00:00:00"
6446,"2003-01-04 00:00:00","USD","EUR",1.1351,1.1358,"2003-01-04 00:00:00"
6447,"2003-01-04 00:00:00","USD","GBP",0.6948,0.6949,"2003-01-04 00:00:00"
6448,"2003-01-04 00:00:00","USD","JPY",123.58,123.623,"2003-01-04 00:00:00"
6449,"2003-01-04 00:00:00","USD","MXN",9.0359,9.037,"2003-01-04 00:00:00"
6450,"2003-01-04 00:00:00","USD","SAR",3.7505,3.754,"2003-01-04 00:00:00"
6451,"2003-01-04 00:00:00","USD","VEB",715.55,715.6399,"2003-01-04 00:00:00"
6452,"2003-01-05 00:00:00","USD","ARS",0.9995,0.9987,"2003-01-05 00:00:00"
6453,"2003-01-05 00:00:00","USD","AUD",1.8972,1.8967,"2003-01-05 00:00:00"
6454,"2003-01-05 00:00:00","USD","BRL",2.309,2.2999,"2003-01-05 00:00:00"
6455,"2003-01-05 00:00:00","USD","CAD",1.534,1.5286,"2003-01-05 00:00:00"
6456,"2003-01-05 00:00:00","USD","CNY",8.2775,8.2766,"2003-01-05 00:00:00"
6457,"2003-01-05 00:00:00","USD","EUR",1.1351,1.1344,"2003-01-05 00:00:00"
6458,"2003-01-05 00:00:00","USD","GBP",0.6948,0.6939,"2003-01-05 00:00:00"
6459,"2003-01-05 00:00:00","USD","JPY",123.583,123.494,"2003-01-05 00:00:00"
6460,"2003-01-05 00:00:00","USD","MXN",9.0359,9.031,"2003-01-05 00:00:00"
6461,"2003-01-05 00:00:00","USD","SAR",3.7505,3.7421,"2003-01-05 00:00:00"
6462,"2003-01-05 00:00:00","USD","VEB",715.55,715.5,"2003-01-05 00:00:00"
6463,"2003-01-06 00:00:00","USD","ARS",0.9999,1.0,"2003-01-06 00:00:00"
6464,"2003-01-06 00:00:00","USD","AUD",1.8948,1.8955,"2003-01-06 00:00:00"
6465,"2003-01-06 00:00:00","USD","BRL",2.3201,2.3279,"2003-01-06 00:00:00"
6466,"2003-01-06 00:00:00","USD","CAD",1.538,1.539,"2003-01-06 00:00:00"
6467,"2003-01-06 00:00:00","USD","CNY",8.2786,8.2786,"2003-01-06 00:00:00"
6468,"2003-01-06 00:00:00","USD","EUR",1.1402,1.141,"2003-01-06 00:00:00"
6469,"2003-01-06 00:00:00","USD","GBP",0.6945,0.6953,"2003-01-06 00:00:00"
6470,"2003-01-06 00:00:00","USD","JPY",122.771,122.815,"2003-01-06 00:00:00"
6471,"2003-01-06 00:00:00","USD","MXN",8.9717,8.9749,"2003-01-06 00:00:00"
6472,"2003-01-06 00:00:00","USD","SAR",3.7505,3.7578,"2003-01-06 00:00:00"
6473,"2003-01-06 00:00:00","USD","VEB",715.25,715.2999,"2003-01-06 00:00:00"
6474,"2003-01-07 00:00:00","USD","ARS",0.9999,0.9998,"2003-01-07 00:00:00"
6475,"2003-01-07 00:00:00","USD","AUD",1.9117,1.9115,"2003-01-07 00:00:00"
6476,"2003-01-07 00:00:00","USD","BRL",2.3233,2.319,"2003-01-07 00:00:00"
6477,"2003-01-07 00:00:00","USD","CAD",1.541,1.5349,"2003-01-07 00:00:00"
6478,"2003-01-07 00:00:00","USD","CNY",8.2782,8.2774,"2003-01-07 00:00:00"
6479,"2003-01-07 00:00:00","USD","EUR",1.1563,1.1563,"2003-01-07 00:00:00"
6480,"2003-01-07 00:00:00","USD","GBP",0.7006,0.6996,"2003-01-07 00:00:00"
6481,"2003-01-07 00:00:00","USD","JPY",122.775,122.764,"2003-01-07 00:00:00"
6482,"2003-01-07 00:00:00","USD","MXN",8.9997,8.9979,"2003-01-07 00:00:00"
6483,"2003-01-07 00:00:00","USD","SAR",3.7507,3.7416,"2003-01-07 00:00:00"
6484,"2003-01-07 00:00:00","USD","VEB",715.25,715.25,"2003-01-07 00:00:00"
6485,"2003-01-08 00:00:00","USD","ARS",0.9999,1.0001,"2003-01-08 00:00:00"
6486,"2003-01-08 00:00:00","USD","AUD",1.9345,1.9353,"2003-01-08 00:00:00"
6487,"2003-01-08 00:00:00","USD","BRL",2.3462,2.354,"2003-01-08 00:00:00"
6488,"2003-01-08 00:00:00","USD","CAD",1.5517,1.5519,"2003-01-08 00:00:00"
6489,"2003-01-08 00:00:00","USD","CNY",8.2779,8.2784,"2003-01-08 00:00:00"
6490,"2003-01-08 00:00:00","USD","EUR",1.1677,1.1685,"2003-01-08 00:00:00"
6491,"2003-01-08 00:00:00","USD","GBP",0.7048,0.7052,"2003-01-08 00:00:00"
6492,"2003-01-08 00:00:00","USD","JPY",119.858,119.8589,"2003-01-08 00:00:00"
6493,"2003-01-08 00:00:00","USD","MXN",9.079,9.082,"2003-01-08 00:00:00"
6494,"2003-01-08 00:00:00","USD","SAR",3.7505,3.7566,"2003-01-08 00:00:00"
6495,"2003-01-08 00:00:00","USD","VEB",715.942,716.0399,"2003-01-08 00:00:00"
6496,"2003-01-09 00:00:00","USD","ARS",0.9995,0.999,"2003-01-09 00:00:00"
6497,"2003-01-09 00:00:00","USD","AUD",1.9285,1.9283,"2003-01-09 00:00:00"
6498,"2003-01-09 00:00:00","USD","BRL",2.3468,2.346,"2003-01-09 00:00:00"
6499,"2003-01-09 00:00:00","USD","CAD",1.5477,1.5426,"2003-01-09 00:00:00"
6500,"2003-01-09 00:00:00","USD","CNY",8.2777,8.2774,"2003-01-09 00:00:00"
6501,"2003-01-09 00:00:00","USD","EUR",1.1669,1.1666,"2003-01-09 00:00:00"
6502,"2003-01-09 00:00:00","USD","GBP",0.7099,0.7092,"2003-01-09 00:00:00"
6503,"2003-01-09 00:00:00","USD","JPY",119.945,119.87,"2003-01-09 00:00:00"
6504,"2003-01-09 00:00:00","USD","MXN",9.0937,9.0839,"2003-01-09 00:00:00"
6505,"2003-01-09 00:00:00","USD","SAR",3.7505,3.7433,"2003-01-09 00:00:00"
6506,"2003-01-09 00:00:00","USD","VEB",716.5,716.49,"2003-01-09 00:00:00"
6507,"2003-01-10 00:00:00","USD","ARS",0.9995,1.0001,"2003-01-10 00:00:00"
6508,"2003-01-10 00:00:00","USD","AUD",1.9234,1.9238,"2003-01-10 00:00:00"
6509,"2003-01-10 00:00:00","USD","BRL",2.345,2.353,"2003-01-10 00:00:00"
6510,"2003-01-10 00:00:00","USD","CAD",1.5472,1.5488,"2003-01-10 00:00:00"
6511,"2003-01-10 00:00:00","USD","CNY",8.2779,8.2787,"2003-01-10 00:00:00"
6512,"2003-01-10 00:00:00","USD","EUR",1.1625,1.1625,"2003-01-10 00:00:00"
6513,"2003-01-10 00:00:00","USD","GBP",0.7038,0.7039,"2003-01-10 00:00:00"
6514,"2003-01-10 00:00:00","USD","JPY",120.6919,120.783,"2003-01-10 00:00:00"
6515,"2003-01-10 00:00:00","USD","MXN",9.105,9.114,"2003-01-10 00:00:00"
6516,"2003-01-10 00:00:00","USD","SAR",3.7507,3.7563,"2003-01-10 00:00:00"
6517,"2003-01-10 00:00:00","USD","VEB",717.5,717.6,"2003-01-10 00:00:00"
6518,"2003-01-11 00:00:00","USD","ARS",0.9995,0.9985,"2003-01-11 00:00:00"
6519,"2003-01-11 00:00:00","USD","AUD",1.9298,1.9291,"2003-01-11 00:00:00"
6520,"2003-01-11 00:00:00","USD","BRL",2.345,2.3439,"2003-01-11 00:00:00"
6521,"2003-01-11 00:00:00","USD","CAD",1.5434,1.5431,"2003-01-11 00:00:00"
6522,"2003-01-11 00:00:00","USD","CNY",8.2779,8.2771,"2003-01-11 00:00:00"
6523,"2003-01-11 00:00:00","USD","EUR",1.1635,1.1632,"2003-01-11 00:00:00"
6524,"2003-01-11 00:00:00","USD","GBP",0.7032,0.703,"2003-01-11 00:00:00"
6525,"2003-01-11 00:00:00","USD","JPY",120.7,120.622,"2003-01-11 00:00:00"
6526,"2003-01-11 00:00:00","USD","MXN",9.105,9.099,"2003-01-11 00:00:00"
6527,"2003-01-11 00:00:00","USD","SAR",3.7505,3.7442,"2003-01-11 00:00:00"
6528,"2003-01-11 00:00:00","USD","VEB",717.5,717.44,"2003-01-11 00:00:00"
6529,"2003-01-12 00:00:00","USD","ARS",0.9995,0.9999,"2003-01-12 00:00:00"
6530,"2003-01-12 00:00:00","USD","AUD",1.9298,1.9303,"2003-01-12 00:00:00"
6531,"2003-01-12 00:00:00","USD","BRL",2.345,2.345,"2003-01-12 00:00:00"
6532,"2003-01-12 00:00:00","USD","CAD",1.5459,1.5538,"2003-01-12 00:00:00"
6533,"2003-01-12 00:00:00","USD","CNY",8.2779,8.278,"2003-01-12 00:00:00"
6534,"2003-01-12 00:00:00","USD","EUR",1.1635,1.1641,"2003-01-12 00:00:00"
6535,"2003-01-12 00:00:00","USD","GBP",0.7032,0.704,"2003-01-12 00:00:00"
6536,"2003-01-12 00:00:00","USD","JPY",120.7,120.702,"2003-01-12 00:00:00"
6537,"2003-01-12 00:00:00","USD","MXN",9.105,9.111,"2003-01-12 00:00:00"
6538,"2003-01-12 00:00:00","USD","SAR",3.7505,3.7583,"2003-01-12 00:00:00"
6539,"2003-01-12 00:00:00","USD","VEB",717.5,717.5299,"2003-01-12 00:00:00"
6540,"2003-01-13 00:00:00","USD","ARS",0.9999,0.9995,"2003-01-13 00:00:00"
6541,"2003-01-13 00:00:00","USD","AUD",1.9227,1.9221,"2003-01-13 00:00:00"
6542,"2003-01-13 00:00:00","USD","BRL",2.334,2.327,"2003-01-13 00:00:00"
6543,"2003-01-13 00:00:00","USD","CAD",1.5445,1.5443,"2003-01-13 00:00:00"
6544,"2003-01-13 00:00:00","USD","CNY",8.2775,8.2766,"2003-01-13 00:00:00"
6545,"2003-01-13 00:00:00","USD","EUR",1.1633,1.1629,"2003-01-13 00:00:00"
6546,"2003-01-13 00:00:00","USD","GBP",0.7039,0.7036,"2003-01-13 00:00:00"
6547,"2003-01-13 00:00:00","USD","JPY",121.132,121.114,"2003-01-13 00:00:00"
6548,"2003-01-13 00:00:00","USD","MXN",9.08,9.0739,"2003-01-13 00:00:00"
6549,"2003-01-13 00:00:00","USD","SAR",3.7507,3.745,"2003-01-13 00:00:00"
6550,"2003-01-13 00:00:00","USD","VEB",717.7,717.69,"2003-01-13 00:00:00"
6551,"2003-01-14 00:00:00","USD","ARS",0.9999,1.0004,"2003-01-14 00:00:00"
6552,"2003-01-14 00:00:00","USD","AUD",1.9373,1.9379,"2003-01-14 00:00:00"
6553,"2003-01-14 00:00:00","USD","BRL",2.3489,2.35,"2003-01-14 00:00:00"
6554,"2003-01-14 00:00:00","USD","CAD",1.5389,1.5401,"2003-01-14 00:00:00"
6555,"2003-01-14 00:00:00","USD","CNY",8.2775,8.2776,"2003-01-14 00:00:00"
6556,"2003-01-14 00:00:00","USD","EUR",1.1713,1.1714,"2003-01-14 00:00:00"
6557,"2003-01-14 00:00:00","USD","GBP",0.7033,0.7037,"2003-01-14 00:00:00"
6558,"2003-01-14 00:00:00","USD","JPY",120.165,120.188,"2003-01-14 00:00:00"
6559,"2003-01-14 00:00:00","USD","MXN",9.1074,9.1159,"2003-01-14 00:00:00"
6560,"2003-01-14 00:00:00","USD","SAR",3.7507,3.7595,"2003-01-14 00:00:00"
6561,"2003-01-14 00:00:00","USD","VEB",715.2599,715.2899,"2003-01-14 00:00:00"
6562,"2003-01-15 00:00:00","USD","ARS",1.0,0.9991,"2003-01-15 00:00:00"
6563,"2003-01-15 00:00:00","USD","AUD",1.9507,1.9504,"2003-01-15 00:00:00"
6564,"2003-01-15 00:00:00","USD","BRL",2.342,2.338,"2003-01-15 00:00:00"
6565,"2003-01-15 00:00:00","USD","CAD",1.546,1.5427,"2003-01-15 00:00:00"
6566,"2003-01-15 00:00:00","USD","CNY",8.2784,8.278,"2003-01-15 00:00:00"
6567,"2003-01-15 00:00:00","USD","EUR",1.1669,1.1666,"2003-01-15 00:00:00"
6568,"2003-01-15 00:00:00","USD","GBP",0.7009,0.7005,"2003-01-15 00:00:00"
6569,"2003-01-15 00:00:00","USD","JPY",120.408,120.369,"2003-01-15 00:00:00"
6570,"2003-01-15 00:00:00","USD","MXN",9.1969,9.1899,"2003-01-15 00:00:00"
6571,"2003-01-15 00:00:00","USD","SAR",3.7507,3.7444,"2003-01-15 00:00:00"
6572,"2003-01-15 00:00:00","USD","VEB",715.0099,715.0,"2003-01-15 00:00:00"
6573,"2003-01-16 00:00:00","USD","ARS",1.0,1.0003,"2003-01-16 00:00:00"
6574,"2003-01-16 00:00:00","USD","AUD",1.9748,1.9755,"2003-01-16 00:00:00"
6575,"2003-01-16 00:00:00","USD","BRL",2.3744,2.3839,"2003-01-16 00:00:00"
6576,"2003-01-16 00:00:00","USD","CAD",1.5388,1.5447,"2003-01-16 00:00:00"
6577,"2003-01-16 00:00:00","USD","CNY",8.2777,8.2787,"2003-01-16 00:00:00"
6578,"2003-01-16 00:00:00","USD","EUR",1.1826,1.1832,"2003-01-16 00:00:00"
6579,"2003-01-16 00:00:00","USD","GBP",0.7055,0.7057,"2003-01-16 00:00:00"
6580,"2003-01-16 00:00:00","USD","JPY",119.208,119.261,"2003-01-16 00:00:00"
6581,"2003-01-16 00:00:00","USD","MXN",9.1877,9.1929,"2003-01-16 00:00:00"
6582,"2003-01-16 00:00:00","USD","SAR",3.7507,3.7547,"2003-01-16 00:00:00"
6583,"2003-01-16 00:00:00","USD","VEB",716.0099,716.0599,"2003-01-16 00:00:00"
6584,"2003-01-17 00:00:00","USD","ARS",0.9995,0.9991,"2003-01-17 00:00:00"
6585,"2003-01-17 00:00:00","USD","AUD",1.9677,1.9676,"2003-01-17 00:00:00"
6586,"2003-01-17 00:00:00","USD","BRL",2.378,2.378,"2003-01-17 00:00:00"
6587,"2003-01-17 00:00:00","USD","CAD",1.5357,1.5303,"2003-01-17 00:00:00"
6588,"2003-01-17 00:00:00","USD","CNY",8.2784,8.2781,"2003-01-17 00:00:00"
6589,"2003-01-17 00:00:00","USD","EUR",1.1794,1.1787,"2003-01-17 00:00:00"
6590,"2003-01-17 00:00:00","USD","GBP",0.7054,0.7046,"2003-01-17 00:00:00"
6591,"2003-01-17 00:00:00","USD","JPY",119.31,119.254,"2003-01-17 00:00:00"
6592,"2003-01-17 00:00:00","USD","MXN",9.175,9.166,"2003-01-17 00:00:00"
6593,"2003-01-17 00:00:00","USD","SAR",3.7505,3.7423,"2003-01-17 00:00:00"
6594,"2003-01-17 00:00:00","USD","VEB",715.0099,714.9299,"2003-01-17 00:00:00"
6595,"2003-01-18 00:00:00","USD","ARS",0.9995,1.0003,"2003-01-18 00:00:00"
6596,"2003-01-18 00:00:00","USD","AUD",1.9677,1.9681,"2003-01-18 00:00:00"
6597,"2003-01-18 00:00:00","USD","BRL",2.378,2.382,"2003-01-18 00:00:00"
6598,"2003-01-18 00:00:00","USD","CAD",1.5383,1.5459,"2003-01-18 00:00:00"
6599,"2003-01-18 00:00:00","USD","CNY",8.2784,8.2789,"2003-01-18 00:00:00"
6600,"2003-01-18 00:00:00","USD","EUR",1.1794,1.1795,"2003-01-18 00:00:00"
6601,"2003-01-18 00:00:00","USD","GBP",0.7054,0.7056,"2003-01-18 00:00:00"
6602,"2003-01-18 00:00:00","USD","JPY",119.31,119.364,"2003-01-18 00:00:00"
6603,"2003-01-18 00:00:00","USD","MXN",9.175,9.1769,"2003-01-18 00:00:00"
6604,"2003-01-18 00:00:00","USD","SAR",3.7505,3.7553,"2003-01-18 00:00:00"
6605,"2003-01-18 00:00:00","USD","VEB",715.0099,715.08,"2003-01-18 00:00:00"
6606,"2003-01-19 00:00:00","USD","ARS",0.9995,0.9986,"2003-01-19 00:00:00"
6607,"2003-01-19 00:00:00","USD","AUD",1.9782,1.9774,"2003-01-19 00:00:00"
6608,"2003-01-19 00:00:00","USD","BRL",2.378,2.3759,"2003-01-19 00:00:00"
6609,"2003-01-19 00:00:00","USD","CAD",1.5365,1.5289,"2003-01-19 00:00:00"
6610,"2003-01-19 00:00:00","USD","CNY",8.2784,8.2782,"2003-01-19 00:00:00"
6611,"2003-01-19 00:00:00","USD","EUR",1.1794,1.1785,"2003-01-19 00:00:00"
6612,"2003-01-19 00:00:00","USD","GBP",0.7036,0.7028,"2003-01-19 00:00:00"
6613,"2003-01-19 00:00:00","USD","JPY",119.27,119.1889,"2003-01-19 00:00:00"
6614,"2003-01-19 00:00:00","USD","MXN",9.175,9.1669,"2003-01-19 00:00:00"
6615,"2003-01-19 00:00:00","USD","SAR",3.7507,3.7429,"2003-01-19 00:00:00"
6616,"2003-01-19 00:00:00","USD","VEB",715.0099,714.9299,"2003-01-19 00:00:00"
6617,"2003-01-20 00:00:00","USD","ARS",0.9998,0.9999,"2003-01-20 00:00:00"
6618,"2003-01-20 00:00:00","USD","AUD",1.9703,1.9706,"2003-01-20 00:00:00"
6619,"2003-01-20 00:00:00","USD","BRL",2.383,2.386,"2003-01-20 00:00:00"
6620,"2003-01-20 00:00:00","USD","CAD",1.536,1.5441,"2003-01-20 00:00:00"
6621,"2003-01-20 00:00:00","USD","CNY",8.2777,8.2784,"2003-01-20 00:00:00"
6622,"2003-01-20 00:00:00","USD","EUR",1.1822,1.1823,"2003-01-20 00:00:00"
6623,"2003-01-20 00:00:00","USD","GBP",0.7072,0.7075,"2003-01-20 00:00:00"
6624,"2003-01-20 00:00:00","USD","JPY",119.302,119.3499,"2003-01-20 00:00:00"
6625,"2003-01-20 00:00:00","USD","MXN",9.1743,9.1809,"2003-01-20 00:00:00"
6626,"2003-01-20 00:00:00","USD","SAR",3.7505,3.7547,"2003-01-20 00:00:00"
6627,"2003-01-20 00:00:00","USD","VEB",715.75,715.7599,"2003-01-20 00:00:00"
6628,"2003-01-21 00:00:00","USD","ARS",0.9999,0.9998,"2003-01-21 00:00:00"
6629,"2003-01-21 00:00:00","USD","AUD",1.96,1.9591,"2003-01-21 00:00:00"
